id_cliente,total_compras,total_productos_diferentes,total_facturas,valor_total_compras,valor_medio_por_compra,valor_mediano_por_compra,precio_unitario_medio,cantidad_total_productos,cantidad_media_por_compra,primer_compra,ultima_compra,dias_como_cliente,dia_semana_favorito,hora_favorita,pais_principal,paises_diferentes,categorias_productos_diferentes,compras_fines_semana,porcentaje_compras_fines_semana,mes_mas_activo,meses_diferentes_compra,tiempo_medio_entre_compras,tiempo_mediano_entre_compras,frecuencia_compra,meses_activo,valor_mensual_medio,compras_mensuales_medias,categoria_favorita,diversidad_categorias
14923.0,44,44,1,749.1,17.025000000000002,17.0,3.445681818181818,418,9.5,2011-10-20 11:51:00,2011-10-20 11:51:00,1,4,11,United Kingdom,1,4,0,0.0,10,1,0.0,0.0,44.0,1,749.1,44.0,otros,4
16177.0,15,15,1,331.95,22.13,19.8,5.41,95,6.333333333333333,2011-10-20 12:57:00,2011-10-20 12:57:00,1,4,12,United Kingdom,1,2,0,0.0,10,1,0.0,0.0,15.0,1,331.95,15.0,otros,2
13366.0,1,1,1,56.160000000000004,56.160000000000004,56.160000000000004,0.39,144,144.0,2011-10-20 13:37:00,2011-10-20 13:37:00,1,4,13,United Kingdom,1,1,0,0.0,10,1,0.0,0.0,0.0,1,56.160000000000004,1.0,otros,1
16284.0,103,87,2,812.68,7.89009708737864,6.95,2.1647572815533977,535,5.194174757281553,2011-10-20 13:54:00,2011-11-08 16:12:00,20,2,16,United Kingdom,1,5,0,0.0,11,2,0.18627450980392157,0.0,5.15,2,406.34000000000003,51.5,otros,5
16846.0,11,11,1,214.32000000000002,19.483636363636364,16.5,2.6618181818181816,135,12.272727272727273,2011-10-20 13:55:00,2011-10-20 13:55:00,1,4,13,United Kingdom,1,2,0,0.0,10,1,0.0,0.0,11.0,1,214.32,11.0,otros,2
14484.0,14,14,1,321.92,22.994285714285716,24.93,2.095714285714286,210,15.0,2011-10-20 14:11:00,2011-10-20 14:11:00,1,4,14,United Kingdom,1,2,0,0.0,10,1,0.0,0.0,14.0,1,321.92,14.0,otros,2
13897.0,17,17,1,311.15999999999997,18.303529411764703,16.5,1.9476470588235297,200,11.764705882352942,2011-10-20 14:30:00,2011-10-20 14:30:00,1,4,14,United Kingdom,1,4,0,0.0,10,1,0.0,0.0,17.0,1,311.16,17.0,navidad,4
14585.0,29,29,1,157.05,5.415517241379311,2.9,1.9896551724137932,91,3.1379310344827585,2011-10-20 14:33:00,2011-10-20 14:33:00,1,4,14,United Kingdom,1,5,0,0.0,10,1,0.0,0.0,29.0,1,157.05,29.0,otros,5
17125.0,35,34,1,230.5,6.585714285714285,4.15,3.3182857142857145,281,8.028571428571428,2011-10-20 14:41:00,2011-10-20 14:41:00,1,4,14,United Kingdom,1,4,0,0.0,10,1,0.0,0.0,35.0,1,230.5,35.0,otros,4
15836.0,10,10,1,137.37,13.737,12.75,9.244000000000002,26,2.6,2011-10-20 17:13:00,2011-10-20 17:13:00,1,4,17,United Kingdom,1,3,0,0.0,10,1,0.0,0.0,10.0,1,137.37,10.0,otros,3
16313.0,16,16,2,274.15000000000003,17.134375000000002,17.55,3.0981249999999996,165,10.3125,2011-10-21 09:04:00,2011-12-06 13:02:00,47,5,9,United Kingdom,1,2,0,0.0,10,2,3.066666666666667,0.0,0.3404255319148936,2,137.075,8.0,otros,2
13460.0,17,16,2,183.44,10.790588235294118,10.5,1.0600000000000003,286,16.823529411764707,2011-10-21 09:50:00,2011-11-10 17:17:00,21,5,9,United Kingdom,1,2,0,0.0,10,2,1.25,0.0,0.8095238095238095,2,91.72,8.5,otros,2
12403.0,5,5,1,427.7,85.53999999999999,83.0,7.080000000000001,96,19.2,2011-10-21 10:51:00,2011-10-21 10:51:00,1,5,10,Denmark,1,3,0,0.0,10,1,0.0,0.0,5.0,1,427.7,5.0,bebe,3
14967.0,6,6,1,463.8,77.3,54.900000000000006,2.9250000000000003,140,23.333333333333332,2011-10-21 11:06:00,2011-10-21 11:06:00,1,5,11,United Kingdom,1,2,0,0.0,10,1,0.0,0.0,6.0,1,463.8,6.0,otros,2
15286.0,3,3,1,240.55,80.18333333333334,66.4,4.45,55,18.333333333333332,2011-10-21 11:08:00,2011-10-21 11:08:00,1,5,11,United Kingdom,1,2,0,0.0,10,1,0.0,0.0,3.0,1,240.55,3.0,otros,2
17832.0,61,61,1,155.37000000000003,2.5470491803278694,1.25,1.1116393442622952,208,3.4098360655737703,2011-10-21 11:43:00,2011-10-21 11:43:00,1,5,11,United Kingdom,1,5,0,0.0,10,1,0.0,0.0,61.0,1,155.37,61.0,otros,5
12646.0,45,43,2,1346.97,29.932666666666666,23.4,2.387111111111111,897,19.933333333333334,2011-10-21 12:52:00,2011-12-05 10:14:00,45,5,12,USA,1,4,0,0.0,10,2,1.0,0.0,1.0,2,673.4849999999999,22.5,otros,4
16015.0,181,146,3,704.55,3.892541436464088,2.9,1.250828729281768,907,5.011049723756906,2011-10-21 12:56:00,2011-12-06 10:58:00,46,5,12,United Kingdom,1,6,59,32.59668508287293,10,3,0.24444444444444444,0.0,3.9347826086956523,3,234.85,60.333333333333336,otros,6
16311.0,37,35,2,616.26,16.655675675675674,15.0,2.473513513513514,394,10.64864864864865,2011-10-21 13:13:00,2011-11-22 08:54:00,32,5,13,United Kingdom,1,4,0,0.0,10,2,0.8611111111111112,0.0,1.15625,2,308.13,18.5,otros,4
15740.0,9,9,1,154.88000000000002,17.208888888888893,17.34,2.4722222222222223,152,16.88888888888889,2011-10-21 14:29:00,2011-10-21 14:29:00,1,5,14,United Kingdom,1,3,0,0.0,10,1,0.0,0.0,9.0,1,154.88,9.0,romantico,3
13974.0,28,28,1,413.59,14.771071428571428,15.0,2.1967857142857143,249,8.892857142857142,2011-10-21 14:41:00,2011-10-21 14:41:00,1,5,14,United Kingdom,1,3,0,0.0,10,1,0.0,0.0,28.0,1,413.59000000000003,28.0,navidad,3
15677.0,33,33,1,657.23,19.916060606060608,17.34,3.582121212121212,319,9.666666666666666,2011-10-21 15:36:00,2011-10-21 15:36:00,1,5,15,United Kingdom,1,4,0,0.0,10,1,0.0,0.0,33.0,1,657.23,33.0,otros,4
15000.0,77,76,1,490.52000000000004,6.370389610389611,5.1,2.834545454545454,218,2.831168831168831,2011-10-23 11:42:00,2011-10-23 11:42:00,1,7,11,United Kingdom,1,5,77,100.0,10,1,0.0,0.0,77.0,1,490.52,77.0,otros,5
16017.0,32,26,1,211.88,6.62125,5.8149999999999995,2.675625,102,3.1875,2011-10-23 12:56:00,2011-10-23 12:56:00,1,7,12,United Kingdom,1,3,32,100.0,10,1,0.0,0.0,32.0,1,211.88,32.0,otros,3
13471.0,254,214,4,2501.84,9.84976377952756,8.075,2.4573622047244092,1583,6.232283464566929,2011-10-23 13:10:00,2011-12-08 15:44:00,47,7,11,United Kingdom,1,5,216,85.03937007874016,12,3,0.17786561264822134,0.0,5.404255319148936,3,833.9466666666667,84.66666666666667,otros,5
13598.0,35,33,1,160.04000000000005,4.57257142857143,3.75,3.378857142857143,52,1.4857142857142858,2011-10-23 14:28:00,2011-10-23 14:28:00,1,7,14,United Kingdom,1,3,35,100.0,10,1,0.0,0.0,35.0,1,160.04,35.0,otros,3
18005.0,53,52,2,226.47,4.273018867924528,2.95,3.1684905660377356,86,1.6226415094339623,2011-10-23 14:40:00,2011-12-06 11:51:00,44,2,11,United Kingdom,1,5,21,39.62264150943396,12,2,0.8269230769230769,0.0,1.2045454545454546,2,113.235,26.5,otros,5
15427.0,292,233,3,1430.54,4.899109589041096,3.3899999999999997,2.1052054794520547,967,3.3116438356164384,2011-10-23 14:47:00,2011-11-06 14:29:00,14,7,14,United Kingdom,1,5,292,100.0,11,2,0.044673539518900345,0.0,20.857142857142858,2,715.27,146.0,otros,5
15022.0,121,96,4,852.39,7.044545454545454,4.95,2.91396694214876,527,4.355371900826446,2011-10-23 15:47:00,2011-11-28 12:35:00,36,7,12,United Kingdom,1,4,74,61.15702479338842,11,2,0.2833333333333333,0.0,3.361111111111111,2,426.195,60.5,otros,4
17111.0,29,29,1,231.60999999999999,7.9865517241379305,6.6,1.876206896551724,282,9.724137931034482,2011-10-23 15:59:00,2011-10-23 15:59:00,1,7,15,United Kingdom,1,3,29,100.0,10,1,0.0,0.0,29.0,1,231.61,29.0,otros,3
17836.0,24,23,1,110.21,4.592083333333333,2.09,1.3658333333333335,88,3.6666666666666665,2011-10-23 16:13:00,2011-10-23 16:13:00,1,7,16,United Kingdom,1,3,24,100.0,10,1,0.0,0.0,24.0,1,110.21000000000001,24.0,otros,3
14629.0,150,133,2,955.2600000000001,6.3684,4.6,3.7636666666666665,378,2.52,2011-10-23 16:13:00,2011-12-05 16:55:00,44,7,16,United Kingdom,1,4,83,55.333333333333336,10,2,0.28859060402684567,0.0,3.409090909090909,2,477.63,75.0,otros,4
15592.0,24,24,1,388.58,16.190833333333334,14.385,1.5645833333333332,354,14.75,2011-10-24 08:59:00,2011-10-24 08:59:00,1,1,8,United Kingdom,1,4,0,0.0,10,1,0.0,0.0,24.0,1,388.58,24.0,otros,4
15277.0,12,12,1,255.89999999999998,21.325,16.2,1.7708333333333333,205,17.083333333333332,2011-10-24 10:08:00,2011-10-24 10:08:00,1,1,10,United Kingdom,1,2,0,0.0,10,1,0.0,0.0,12.0,1,255.89999999999998,12.0,otros,2
16491.0,39,39,1,731.5,18.756410256410255,16.8,2.54974358974359,478,12.256410256410257,2011-10-24 10:18:00,2011-10-24 10:18:00,1,1,10,United Kingdom,1,4,0,0.0,10,1,0.0,0.0,39.0,1,731.5,39.0,otros,4
15516.0,15,15,3,62.43,4.162,4.15,2.778666666666667,27,1.8,2011-10-24 11:33:00,2011-10-26 10:51:00,2,1,11,United Kingdom,1,2,0,0.0,10,1,0.07142857142857142,0.0,7.5,1,62.43,15.0,otros,2
14764.0,6,6,1,278.3,46.38333333333333,36.25,1.4916666666666665,190,31.666666666666668,2011-10-24 11:54:00,2011-10-24 11:54:00,1,1,11,United Kingdom,1,2,0,0.0,10,1,0.0,0.0,6.0,1,278.3,6.0,otros,2
16742.0,1,1,1,464.9,464.9,464.9,464.9,1,1.0,2011-10-24 12:02:00,2011-10-24 12:02:00,1,1,12,United Kingdom,1,1,0,0.0,10,1,0.0,0.0,0.0,1,464.9,1.0,no_producto,1
15142.0,26,26,1,498.74000000000007,19.182307692307695,16.5,2.419230769230769,365,14.038461538461538,2011-10-24 12:51:00,2011-10-24 12:51:00,1,1,12,United Kingdom,1,4,0,0.0,10,1,0.0,0.0,26.0,1,498.74,26.0,otros,4
17344.0,31,31,1,157.61999999999998,5.084516129032258,2.95,2.829677419354839,65,2.096774193548387,2011-10-24 12:56:00,2011-10-24 12:56:00,1,1,12,United Kingdom,1,4,0,0.0,10,1,0.0,0.0,31.0,1,157.62,31.0,otros,4
18240.0,6,6,1,422.58000000000004,70.43,17.85,3.9283333333333332,126,21.0,2011-10-24 13:06:00,2011-10-24 13:06:00,1,1,13,United Kingdom,1,1,0,0.0,10,1,0.0,0.0,6.0,1,422.58,6.0,otros,1
17081.0,63,55,2,288.91,4.585873015873016,4.16,3.8357142857142854,77,1.2222222222222223,2011-10-24 13:08:00,2011-11-14 12:56:00,21,1,12,United Kingdom,1,4,0,0.0,11,2,0.3225806451612903,0.0,3.0,2,144.45499999999998,31.5,otros,4
14474.0,29,29,1,547.6600000000001,18.8848275862069,17.34,6.527931034482758,140,4.827586206896552,2011-10-24 13:26:00,2011-10-24 13:26:00,1,1,13,United Kingdom,1,4,0,0.0,10,1,0.0,0.0,29.0,1,547.66,29.0,otros,4
14139.0,26,26,1,415.81999999999994,15.99307692307692,12.059999999999999,1.4576923076923078,510,19.615384615384617,2011-10-24 13:34:00,2011-10-24 13:34:00,1,1,13,United Kingdom,1,3,0,0.0,10,1,0.0,0.0,26.0,1,415.82,26.0,otros,3
15844.0,11,11,1,130.73999999999998,11.885454545454543,10.2,1.793636363636364,134,12.181818181818182,2011-10-24 15:19:00,2011-10-24 15:19:00,1,1,15,United Kingdom,1,4,0,0.0,10,1,0.0,0.0,11.0,1,130.73999999999998,11.0,navidad,4
13176.0,67,66,1,481.49000000000007,7.186417910447762,4.95,2.815373134328358,448,6.686567164179104,2011-10-24 15:43:00,2011-10-24 15:43:00,1,1,15,United Kingdom,1,4,0,0.0,10,1,0.0,0.0,67.0,1,481.49,67.0,otros,4
12398.0,85,85,1,1635.6599999999999,19.24305882352941,15.0,1.9927058823529415,1394,16.4,2011-10-25 10:27:00,2011-10-25 10:27:00,1,2,10,Switzerland,1,4,0,0.0,10,1,0.0,0.0,85.0,1,1635.6599999999999,85.0,otros,4
15345.0,20,20,1,393.53999999999996,19.677,18.75,7.730499999999999,81,4.05,2011-10-25 11:28:00,2011-10-25 11:28:00,1,2,11,United Kingdom,1,3,0,0.0,10,1,0.0,0.0,20.0,1,393.54,20.0,otros,3
16708.0,27,27,1,656.6300000000001,24.319629629629635,19.5,3.3644444444444446,285,10.555555555555555,2011-10-25 12:20:00,2011-10-25 12:20:00,1,2,12,United Kingdom,1,3,0,0.0,10,1,0.0,0.0,27.0,1,656.63,27.0,otros,3
15963.0,28,26,2,470.76000000000005,16.812857142857144,15.0,2.41,298,10.642857142857142,2011-10-25 13:05:00,2011-11-20 11:33:00,26,2,13,United Kingdom,1,5,10,35.714285714285715,10,2,0.9259259259259259,0.0,1.0769230769230769,2,235.38,14.0,otros,5
18045.0,43,43,1,178.33999999999997,4.147441860465116,3.75,2.592093023255814,138,3.2093023255813953,2011-10-25 13:07:00,2011-10-25 13:07:00,1,2,13,United Kingdom,1,2,0,0.0,10,1,0.0,0.0,43.0,1,178.34,43.0,otros,2
13182.0,11,11,1,121.18,11.016363636363637,10.5,0.6854545454545454,201,18.272727272727273,2011-10-25 13:46:00,2011-10-25 13:46:00,1,2,13,United Kingdom,1,3,0,0.0,10,1,0.0,0.0,11.0,1,121.18,11.0,otros,3
15158.0,7,7,1,401.4000000000001,57.342857142857156,30.0,1.85,198,28.285714285714285,2011-10-25 13:53:00,2011-10-25 13:53:00,1,2,13,United Kingdom,1,2,0,0.0,10,1,0.0,0.0,7.0,1,401.40000000000003,7.0,otros,2
13028.0,45,40,2,661.3200000000002,14.696000000000003,13.200000000000001,1.014,798,17.733333333333334,2011-10-25 14:09:00,2011-11-17 11:10:00,23,2,14,United Kingdom,1,3,0,0.0,10,2,0.5,0.0,1.9565217391304348,2,330.65999999999997,22.5,otros,3
13978.0,15,14,2,196.79,13.119333333333334,6.959999999999999,1.2106666666666668,315,21.0,2011-10-25 15:04:00,2011-11-25 11:36:00,31,2,15,United Kingdom,1,3,0,0.0,10,2,2.142857142857143,0.0,0.4838709677419355,2,98.39500000000001,7.5,otros,3
16056.0,66,66,1,650.75,9.859848484848484,6.6,3.6663636363636365,345,5.2272727272727275,2011-10-25 15:19:00,2011-10-25 15:19:00,1,2,15,United Kingdom,1,5,0,0.0,10,1,0.0,0.0,66.0,1,650.75,66.0,otros,5
12812.0,15,15,1,229.64,15.309333333333333,15.0,2.0686666666666667,164,10.933333333333334,2011-10-26 09:54:00,2011-10-26 09:54:00,1,3,9,Japan,1,2,0,0.0,10,1,0.0,0.0,15.0,1,229.64000000000001,15.0,otros,2
16071.0,21,21,1,326.24,15.535238095238096,15.8,2.7371428571428575,180,8.571428571428571,2011-10-26 11:14:00,2011-10-26 11:14:00,1,3,11,United Kingdom,1,3,0,0.0,10,1,0.0,0.0,21.0,1,326.24,21.0,otros,3
14539.0,32,31,2,537.48,16.79625,15.0,2.0790625,428,13.375,2011-10-26 12:03:00,2011-11-24 09:50:00,29,4,9,United Kingdom,1,5,0,0.0,11,2,0.9032258064516129,0.0,1.103448275862069,2,268.74,16.0,otros,5
14550.0,47,38,2,757.3700000000001,16.11425531914894,8.32,2.1957446808510643,389,8.27659574468085,2011-10-26 12:14:00,2011-11-29 12:12:00,34,3,12,United Kingdom,1,4,0,0.0,10,2,0.717391304347826,0.0,1.3823529411764706,2,378.68500000000006,23.5,otros,4
17712.0,29,29,1,522.91,18.031379310344825,15.0,4.665172413793103,215,7.413793103448276,2011-10-26 12:28:00,2011-10-26 12:28:00,1,3,12,United Kingdom,1,4,0,0.0,10,1,0.0,0.0,29.0,1,522.91,29.0,otros,4
14102.0,58,35,5,1105.8799999999999,19.066896551724135,13.75,2.335,769,13.258620689655173,2011-10-26 12:46:00,2011-12-04 15:38:00,40,3,13,United Kingdom,1,4,5,8.620689655172415,11,3,0.6491228070175439,0.0,1.45,3,368.6266666666667,19.333333333333332,otros,4
14598.0,50,49,1,221.97,4.4394,3.75,1.5216,189,3.78,2011-10-26 13:19:00,2011-10-26 13:19:00,1,3,13,United Kingdom,1,3,0,0.0,10,1,0.0,0.0,50.0,1,221.97,50.0,otros,3
15320.0,36,36,1,267.13000000000005,7.4202777777777795,5.925000000000001,3.0636111111111113,326,9.055555555555555,2011-10-26 13:27:00,2011-10-26 13:27:00,1,3,13,United Kingdom,1,4,0,0.0,10,1,0.0,0.0,36.0,1,267.13,36.0,otros,4
16415.0,47,45,1,200.26999999999995,4.261063829787233,2.55,1.9100000000000001,178,3.7872340425531914,2011-10-26 13:35:00,2011-10-26 13:35:00,1,3,13,United Kingdom,1,4,0,0.0,10,1,0.0,0.0,47.0,1,200.27,47.0,otros,4
12448.0,22,22,1,449.4500000000001,20.42954545454546,15.45,5.951818181818182,243,11.045454545454545,2011-10-26 13:46:00,2011-10-26 13:46:00,1,3,13,Spain,1,4,0,0.0,10,1,0.0,0.0,22.0,1,449.45,22.0,otros,4
12827.0,25,19,3,430.15,17.206,15.0,2.8680000000000003,197,7.88,2011-10-26 15:44:00,2011-12-04 12:17:00,39,3,15,United Kingdom,1,5,5,20.0,10,3,1.5833333333333333,0.0,0.6410256410256411,3,143.38333333333333,8.333333333333334,otros,5
16345.0,37,35,1,565.46,15.282702702702704,12.450000000000001,4.142702702702702,288,7.783783783783784,2011-10-26 16:03:00,2011-10-26 16:03:00,1,3,16,United Kingdom,1,3,0,0.0,10,1,0.0,0.0,37.0,1,565.46,37.0,otros,3
15993.0,543,335,7,2777.67,5.115414364640884,3.75,2.2417679558011048,2037,3.751381215469613,2011-10-26 16:21:00,2011-12-01 10:45:00,36,3,16,United Kingdom,1,6,105,19.337016574585636,11,3,0.05904059040590406,0.0,15.083333333333334,3,925.89,181.0,otros,6
17895.0,15,15,1,95.44999999999999,6.363333333333332,5.1,1.928,127,8.466666666666667,2011-10-26 17:00:00,2011-10-26 17:00:00,1,3,17,United Kingdom,1,2,0,0.0,10,1,0.0,0.0,15.0,1,95.45,15.0,otros,2
15948.0,60,51,2,955.2400000000001,15.92066666666667,15.0,2.5215,567,9.45,2011-10-27 08:35:00,2011-12-01 15:32:00,36,4,8,United Kingdom,1,3,0,0.0,10,2,0.5932203389830508,0.0,1.6666666666666667,2,477.62,30.0,otros,3
15659.0,11,11,1,306.45000000000005,27.859090909090913,30.599999999999998,5.45909090909091,111,10.090909090909092,2011-10-27 09:23:00,2011-10-27 09:23:00,1,4,9,United Kingdom,1,2,0,0.0,10,1,0.0,0.0,11.0,1,306.45,11.0,otros,2
18154.0,21,15,2,399.18999999999994,19.009047619047617,20.4,2.8261904761904764,255,12.142857142857142,2011-10-27 10:40:00,2011-12-06 16:41:00,41,4,10,United Kingdom,1,3,0,0.0,10,2,2.0,0.0,0.5121951219512195,2,199.59499999999997,10.5,otros,3
12630.0,64,60,2,1270.88,19.8575,17.369999999999997,4.48640625,548,8.5625,2011-10-27 10:41:00,2011-11-30 10:48:00,35,4,10,Finland,1,6,0,0.0,10,2,0.5396825396825397,0.0,1.8285714285714285,2,635.44,32.0,otros,6
13363.0,60,47,2,992.5,16.541666666666668,15.149999999999999,3.8373333333333335,710,11.833333333333334,2011-10-27 10:46:00,2011-11-22 12:40:00,27,4,10,United Kingdom,1,6,0,0.0,10,2,0.4406779661016949,0.0,2.2222222222222223,2,496.25,30.0,otros,6
18276.0,14,14,1,335.8599999999999,23.98999999999999,16.35,2.482142857142857,186,13.285714285714286,2011-10-27 10:54:00,2011-10-27 10:54:00,1,4,10,United Kingdom,1,4,0,0.0,10,1,0.0,0.0,14.0,1,335.86,14.0,otros,4
17684.0,15,15,1,239.41,15.960666666666667,16.6,2.916,145,9.666666666666666,2011-10-27 11:10:00,2011-10-27 11:10:00,1,4,11,United Kingdom,1,4,0,0.0,10,1,0.0,0.0,15.0,1,239.41,15.0,romantico,4
17878.0,26,26,1,379.45,14.59423076923077,10.780000000000001,2.246153846153846,401,15.423076923076923,2011-10-27 11:24:00,2011-10-27 11:24:00,1,4,11,United Kingdom,1,4,0,0.0,10,1,0.0,0.0,26.0,1,379.45,26.0,navidad,4
14752.0,5,5,1,389.63999999999993,77.92799999999998,51.839999999999996,2.5040000000000004,260,52.0,2011-10-27 11:55:00,2011-10-27 11:55:00,1,4,11,United Kingdom,1,1,0,0.0,10,1,0.0,0.0,5.0,1,389.64,5.0,otros,1
16847.0,12,12,1,193.44,16.12,15.75,3.3074999999999997,78,6.5,2011-10-27 13:29:00,2011-10-27 13:29:00,1,4,13,United Kingdom,1,2,0,0.0,10,1,0.0,0.0,12.0,1,193.44,12.0,navidad,2
14971.0,155,144,3,1097.98,7.083741935483871,5.25,3.0821935483870964,639,4.122580645161291,2011-10-27 13:33:00,2011-11-04 17:07:00,9,4,13,United Kingdom,1,5,0,0.0,10,2,0.05194805194805195,0.0,17.22222222222222,2,548.99,77.5,otros,5
17545.0,141,122,3,642.3199999999999,4.555460992907801,2.9,2.5307801418439717,337,2.3900709219858154,2011-10-27 13:48:00,2011-10-27 14:04:00,1,4,13,United Kingdom,1,5,0,0.0,10,1,0.0,0.0,141.0,1,642.32,141.0,otros,5
16026.0,32,30,1,236.09,7.3778125,7.125,1.285625,243,7.59375,2011-10-27 13:53:00,2011-10-27 13:53:00,1,4,13,United Kingdom,1,3,0,0.0,10,1,0.0,0.0,32.0,1,236.09,32.0,otros,3
16513.0,35,33,4,874.5899999999999,24.988285714285713,17.0,2.5905714285714287,407,11.628571428571428,2011-10-27 14:56:00,2011-12-05 10:18:00,39,7,13,United Kingdom,1,4,30,85.71428571428571,11,3,1.0588235294117647,0.0,0.8974358974358975,3,291.53000000000003,11.666666666666666,otros,4
12430.0,11,11,1,256.4,23.30909090909091,17.4,6.225454545454546,117,10.636363636363637,2011-10-27 15:09:00,2011-10-27 15:09:00,1,4,15,Norway,1,3,0,0.0,10,1,0.0,0.0,11.0,1,256.4,11.0,otros,3
14357.0,40,39,1,225.12,5.628,3.9,1.98275,147,3.675,2011-10-27 16:23:00,2011-10-27 16:23:00,1,4,16,United Kingdom,1,5,0,0.0,10,1,0.0,0.0,40.0,1,225.12,40.0,otros,5
16855.0,19,19,2,328.40000000000003,17.284210526315793,17.700000000000003,3.7394736842105263,164,8.631578947368421,2011-10-27 16:31:00,2011-11-16 12:03:00,20,3,12,United Kingdom,1,4,0,0.0,11,2,1.0555555555555556,0.0,0.95,2,164.2,9.5,otros,4
16680.0,10,10,1,183.7,18.369999999999997,16.75,3.0300000000000002,94,9.4,2011-10-27 17:35:00,2011-10-27 17:35:00,1,4,17,United Kingdom,1,2,0,0.0,10,1,0.0,0.0,10.0,1,183.7,10.0,otros,2
18035.0,49,44,3,713.8900000000001,14.56918367346939,4.95,2.5148979591836738,584,11.918367346938776,2011-10-27 17:48:00,2011-11-04 12:39:00,8,4,17,United Kingdom,1,4,0,0.0,10,2,0.14583333333333334,0.0,6.125,2,356.945,24.5,otros,4
16648.0,19,19,1,290.65999999999997,15.297894736842103,17.0,1.2542105263157897,281,14.789473684210526,2011-10-28 08:58:00,2011-10-28 08:58:00,1,5,8,United Kingdom,1,3,0,0.0,10,1,0.0,0.0,19.0,1,290.65999999999997,19.0,otros,3
16164.0,34,27,3,822.48,24.19058823529412,17.55,2.433529411764706,433,12.735294117647058,2011-10-28 09:12:00,2011-11-22 15:04:00,26,2,9,United Kingdom,1,3,0,0.0,11,2,0.7575757575757576,0.0,1.3076923076923077,2,411.24,17.0,otros,3
14218.0,12,12,1,169.48000000000002,14.123333333333335,15.0,1.4400000000000002,160,13.333333333333334,2011-10-28 10:00:00,2011-10-28 10:00:00,1,5,10,United Kingdom,1,2,0,0.0,10,1,0.0,0.0,12.0,1,169.48000000000002,12.0,otros,2
15096.0,11,11,1,219.39,19.94454545454545,17.700000000000003,3.1118181818181814,120,10.909090909090908,2011-10-28 10:27:00,2011-10-28 10:27:00,1,5,10,United Kingdom,1,3,0,0.0,10,1,0.0,0.0,11.0,1,219.39000000000001,11.0,otros,3
18030.0,9,8,2,230.64999999999998,25.627777777777776,10.2,6.705555555555555,67,7.444444444444445,2011-10-28 13:55:00,2011-12-05 16:37:00,39,1,16,United Kingdom,1,2,0,0.0,12,2,4.75,0.0,0.23076923076923078,2,115.32499999999999,4.5,otros,2
14416.0,14,13,2,490.2200000000001,35.01571428571429,16.15,1.6685714285714286,326,23.285714285714285,2011-10-28 15:10:00,2011-11-17 15:22:00,21,5,15,United Kingdom,1,2,0,0.0,10,2,1.5384615384615385,0.0,0.6666666666666666,2,245.11,7.0,otros,2
17839.0,52,50,1,318.15000000000003,6.118269230769231,5.0,1.6819230769230769,257,4.9423076923076925,2011-10-28 17:27:00,2011-10-28 17:27:00,1,5,17,United Kingdom,1,3,0,0.0,10,1,0.0,0.0,52.0,1,318.15,52.0,otros,3
16601.0,30,29,1,242.69999999999996,8.089999999999998,5.5,3.105,133,4.433333333333334,2011-10-30 11:09:00,2011-10-30 11:09:00,1,7,11,United Kingdom,1,5,30,100.0,10,1,0.0,0.0,30.0,1,242.7,30.0,otros,5
12912.0,24,17,5,1662.3,69.2625,61.199999999999996,2.7191666666666667,670,27.916666666666668,2011-10-30 11:35:00,2011-12-07 08:55:00,38,4,13,United Kingdom,1,2,7,29.166666666666668,12,3,1.5217391304347827,0.0,0.631578947368421,3,554.1,8.0,otros,2
13278.0,46,46,1,542.73,11.798478260869565,10.5,1.9269565217391307,537,11.673913043478262,2011-10-30 11:49:00,2011-10-30 11:49:00,1,7,11,United Kingdom,1,4,46,100.0,10,1,0.0,0.0,46.0,1,542.73,46.0,otros,4
14582.0,6,6,1,114.11,19.018333333333334,16.825,3.39,73,12.166666666666666,2011-10-30 11:56:00,2011-10-30 11:56:00,1,7,11,United Kingdom,1,2,6,100.0,10,1,0.0,0.0,6.0,1,114.11,6.0,otros,2
15748.0,20,19,1,144.35999999999999,7.217999999999999,6.275,3.6755000000000004,50,2.5,2011-10-30 12:51:00,2011-10-30 12:51:00,1,7,12,United Kingdom,1,3,20,100.0,10,1,0.0,0.0,20.0,1,144.36,20.0,otros,3
16079.0,21,18,3,1352.0000000000002,64.3809523809524,49.5,2.9714285714285715,864,41.142857142857146,2011-10-30 13:06:00,2011-11-23 12:48:00,24,7,13,United Kingdom,1,2,11,52.38095238095239,10,2,1.15,0.0,0.875,2,676.0,10.5,otros,2
17590.0,196,162,3,1468.02,7.489897959183673,4.949999999999999,2.6857142857142855,822,4.1938775510204085,2011-10-30 14:05:00,2011-12-07 12:55:00,38,2,16,United Kingdom,1,6,57,29.081632653061224,11,3,0.18974358974358974,0.0,5.157894736842105,3,489.3400000000001,65.33333333333333,otros,6
15054.0,114,105,2,302.1,2.6500000000000004,2.015,1.7128070175438597,198,1.736842105263158,2011-10-30 14:33:00,2011-11-27 15:02:00,29,7,14,United Kingdom,1,4,114,100.0,10,2,0.24778761061946902,0.0,3.9310344827586206,2,151.05,57.0,otros,4
14158.0,41,41,1,507.65999999999997,12.381951219512194,10.5,1.5365853658536588,781,19.048780487804876,2011-10-30 15:08:00,2011-10-30 15:08:00,1,7,15,United Kingdom,1,4,41,100.0,10,1,0.0,0.0,41.0,1,507.66,41.0,otros,4
